,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
1814,0,0,9,0,0.0,0.0,0.0,0,0,2280,333733,1,3,89,20,13,0,0.0,0.0
2435,0,1,4,0,0.842105263,0.157894737,0.842105263,1,0,8664,7107162,1,2,32,10,7,0,0.0,0.0
1230,1,0,8,0,0.93129771,0.06870229,0.93129771,1,1,4628,214090,0,5,74,20,12,1,0.02702702702702703,0.02702702702702703
11211,1,0,3,0,0.866666667,0.133333333,0.866666667,0,1,7662,666857,0,3,27,18,7,1,0.0,0.0
3046,0,0,5,3,1.0,0.0,1.0,0,0,-1,641733,1,2,55,30,9,1,0.0,0.0
5705,1,1,10,0,0.846153846,0.153846154,0.846153846,0,0,8763,8308,1,5,81,14,14,0,0.0,0.0
11040,1,1,14,0,0.97761194,0.02238806,0.97761194,0,1,-1,718,0,7,83,10,17,0,0.0963855421686747,0.0963855421686747
7507,0,0,9,0,0.846153846,0.153846154,0.846153846,0,1,268,0,1,0,71,13,12,1,0.0,0.0
10378,1,1,2,0,0.607594937,0.392405063,0.607594937,1,0,5586,50384,0,6,27,19,6,0,0.0,0.0
3988,1,1,9,0,0.378021978,0.621978022,0.378021978,1,1,5444,0,1,2,74,24,12,1,0.08108108108108109,0.08108108108108109
4251,0,1,4,0,0.12,0.88,0.12,1,1,1841,0,1,0,46,19,8,0,0.0,0.0
6111,0,0,3,1,0.0,0.0,0.0,0,0,3791,279260,1,3,40,26,8,0,0.0,0.0
6828,1,2,9,0,0.871428571,0.128571429,0.871428571,1,1,-1,77959,1,4,78,17,14,0,0.0,0.0
7328,0,3,12,2,1.0,0.0,1.0,0,1,1706,4830221,1,2,99,12,16,0,0.050505050505050504,0.050505050505050504
6204,0,0,9,0,0.0,0.0,0.0,0,0,603,0,1,2,65,15,15,1,0.03076923076923077,0.03076923076923077
3293,0,2,5,1,0.333333333,0.666666667,0.333333333,1,1,7986,109426,1,4,39,15,8,1,0.0,0.0
4034,0,0,9,3,0.153846154,0.846153846,0.153846154,1,0,-1,9421973,1,1,67,10,12,0,0.04477611940298507,0.04477611940298507
2725,0,1,5,0,1.0,0.0,1.0,0,0,-1,0,1,2,58,40,10,0,0.034482758620689655,0.034482758620689655
4290,1,0,7,0,1.0,0.0,1.0,0,0,7830,11021,0,5,54,17,10,1,0.0,0.0
4334,1,1,5,0,0.838709677,0.161290323,0.838709677,1,0,3746,774723,1,4,56,21,8,0,0.0,0.0
7773,0,1,4,0,0.428571429,0.571428571,0.428571429,0,1,8093,3612,1,4,32,24,8,0,0.125,0.125
3877,0,2,10,1,0.637931034,0.362068966,0.637931034,1,1,-1,0,1,2,52,12,14,0,0.0,0.0
6205,1,1,7,0,0.727969349,0.272030651,0.727969349,1,0,6708,67890,0,5,61,17,10,0,0.0,0.0
8830,1,1,2,0,0.790459966,0.209540034,0.790459966,1,1,7621,69638,0,5,30,22,6,0,0.0,0.0
8198,0,2,6,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,59,27,9,0,0.03389830508474576,0.03389830508474576
6879,0,1,3,0,1.0,0.0,1.0,0,0,2532,0,1,0,60,12,7,0,0.36666666666666664,0.36666666666666664
4753,0,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,19,0,0.14960629921259844,0.14960629921259844
4886,1,0,4,0,0.956140351,0.043859649,0.956140351,0,0,-1,124657,0,3,40,16,7,1,0.0,0.0
857,1,0,2,0,1.0,0.0,1.0,0,0,5630,1482268,0,3,31,23,6,1,0.12903225806451613,0.12903225806451613
370,1,0,11,0,0.96460177,0.03539823,0.96460177,1,0,7785,19148,0,4,80,23,15,1,0.0875,0.0875
6539,0,1,5,0,0.6,0.4,0.6,1,1,333,0,1,0,44,22,8,0,0.045454545454545456,0.045454545454545456
9568,0,1,2,0,0.076923077,0.923076923,0.076923077,1,0,7295,0,1,5,43,36,5,0,0.0,0.0
2561,1,0,6,0,0.897338403,0.102661597,0.897338403,0,1,4210,3878,0,6,66,20,9,1,0.0,0.0
3801,0,0,12,4,1.0,0.0,1.0,0,0,5062,0,1,1,95,26,16,0,0.0,0.0
2640,1,0,9,0,0.0,0.0,0.0,0,0,3008,1142313,0,4,64,17,12,0,0.046875,0.046875
5455,0,1,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,21,9,5,0,0.0,0.0
10214,0,1,3,0,0.904761905,0.095238095,0.904761905,0,0,90,0,1,0,39,24,7,0,0.0,0.0
4490,1,0,3,0,0.983974359,0.016025641,0.983974359,0,1,4193,2122361,0,1,20,12,7,0,0.0,0.0
2347,1,0,10,1,0.9375,0.0625,0.9375,0,0,3964,10203,1,6,108,44,13,1,0.06481481481481481,0.06481481481481481
649,0,0,6,0,0.631578947,0.368421053,0.631578947,0,1,5613,0,1,5,48,28,9,1,0.0625,0.0625
6859,0,0,2,0,0.95,0.05,0.95,0,1,-1,0,0,3,33,25,7,0,0.030303030303030304,0.030303030303030304
2781,0,1,1,0,0.931034483,0.068965517,0.931034483,0,0,803,2778969,0,2,18,11,5,0,0.0,0.0
7425,1,1,3,0,0.98,0.02,0.98,0,0,-2,7524,0,3,33,13,6,0,0.0,0.0
9769,1,1,3,0,0.430656934,0.569343066,0.430656934,1,0,8519,8,1,10,36,16,6,1,0.0,0.0
9928,0,0,8,3,1.0,0.0,1.0,0,0,1728,0,1,3,68,21,12,0,0.014705882352941176,0.014705882352941176
5944,1,1,2,0,0.0,1.0,0.0,1,0,5445,6496,0,5,23,14,6,1,0.0,0.0
11246,1,1,6,0,0.936967632,0.063032368,0.936967632,0,1,7740,779,0,6,49,22,10,1,0.0,0.0
615,1,1,5,0,0.837837838,0.162162162,0.837837838,1,0,2686,189942,0,4,50,20,8,0,0.0,0.0
9651,0,0,9,0,0.0,0.0,0.0,0,0,5616,0,1,5,70,45,12,1,0.24285714285714285,0.24285714285714285
2575,1,0,13,0,0.0,0.0,0.0,0,1,12762,3466,0,6,108,27,16,1,0.12962962962962962,0.12962962962962962
53,1,0,5,0,0.920948617,0.079051383,0.920948617,0,0,7133,12,0,7,45,16,8,1,0.0,0.0
8153,0,1,6,0,0.0,1.0,0.0,1,1,6382,0,1,3,53,35,10,1,0.0,0.0
3340,1,0,2,0,0.114285714,0.885714286,0.114285714,1,1,5063,2258035,0,5,41,32,6,1,0.0,0.0
8694,0,0,15,2,0.9375,0.0625,0.9375,0,0,241,0,1,0,238,15,20,1,0.3697478991596639,0.3697478991596639
1705,1,0,2,0,0.826923077,0.173076923,0.826923077,1,1,-1,976514,0,3,22,13,6,1,0.0,0.0
10358,0,2,23,0,0.245398773,0.754601227,0.245398773,1,1,3556,0,1,1,186,20,31,0,0.3118279569892473,0.3118279569892473
7235,0,0,6,1,0.469879518,0.530120482,0.469879518,1,1,5613,0,1,5,46,28,9,1,0.0,0.0
1493,1,0,5,0,0.906976744,0.093023256,0.906976744,1,1,8043,2572,0,6,48,20,8,1,0.125,0.125
5876,1,1,7,0,0.897058824,0.102941176,0.897058824,1,1,7159,2320,1,3,54,27,10,0,0.12962962962962962,0.12962962962962962
11387,0,0,22,6,1.0,0.0,1.0,0,1,-1,0,1,0,137,19,27,0,0.021897810218978103,0.021897810218978103
7401,1,1,4,0,0.0,0.0,0.0,0,0,2948,12791,0,5,34,13,8,0,0.0,0.0
803,1,0,2,0,0.680497925,0.319502075,0.680497925,1,1,-1,4231178,0,2,24,15,6,1,0.0,0.0
4953,0,1,2,1,0.0,1.0,0.0,1,0,1950,341948,1,1,32,24,6,0,0.0,0.0
1812,1,0,7,0,0.384615385,0.615384615,0.384615385,1,0,6474,0,0,10,61,16,10,1,0.0,0.0
8732,0,0,15,4,0.818181818,0.181818182,0.818181818,1,0,4508,10462889,1,2,164,16,18,0,0.25,0.25
990,1,1,2,0,0.75,0.25,0.75,0,0,566,2579543,0,2,23,15,6,0,0.0,0.0
2774,0,0,9,3,0.115107914,0.884892086,0.115107914,1,0,760,0,1,0,77,16,13,0,0.0,0.0
8994,0,0,5,1,0.952380952,0.047619048,0.952380952,0,0,9,0,0,0,57,26,8,1,0.0,0.0
2448,1,1,13,0,0.0,0.0,0.0,0,1,-1,1112236,1,4,91,12,16,1,0.0989010989010989,0.0989010989010989
3513,1,2,6,0,0.887804878,0.112195122,0.887804878,1,0,7155,2250,0,3,42,14,9,0,0.11904761904761904,0.11904761904761904
7194,0,0,5,1,0.032258065,0.967741935,0.032258065,0,0,-1,0,0,0,59,29,8,0,0.0,0.0
9599,0,0,7,0,0.19047619,0.80952381,0.19047619,1,1,5627,0,1,5,64,31,10,0,0.15625,0.15625
219,0,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,126,50,18,0,0.11904761904761904,0.11904761904761904
7279,1,0,6,0,0.8,0.2,0.8,0,1,-1,632297,0,1,44,19,9,0,0.0,0.0
1288,0,0,4,0,0.125,0.875,0.125,1,0,1953,4365,1,3,51,24,9,1,0.0784313725490196,0.0784313725490196
3163,1,0,3,0,0.943262411,0.056737589,0.943262411,1,0,7986,7423,0,5,33,19,7,0,0.0,0.0
4678,0,1,2,0,0.5,0.5,0.5,0,0,6467,0,1,1,34,26,6,0,0.0,0.0
2618,1,0,2,0,0.674796748,0.325203252,0.674796748,1,0,7297,0,0,5,36,27,6,1,0.0,0.0
3612,0,2,24,3,0.978915663,0.021084337,0.978915663,1,1,4759,0,1,0,292,11,29,0,0.2773972602739726,0.2773972602739726
43,1,0,1,0,0.971428571,0.028571429,0.971428571,0,0,2580,1671658,0,2,15,8,4,0,0.0,0.0
9156,1,0,2,0,1.0,0.0,1.0,0,0,-1,97934,0,3,31,23,6,0,0.0,0.0
9725,0,0,17,2,1.0,0.0,1.0,0,1,-1,0,0,0,188,13,15,0,0.5,0.5
8370,0,2,7,0,0.454545455,0.545454545,0.454545455,1,0,3733,241689,0,4,64,36,10,1,0.0,0.0
3792,1,1,9,0,0.0,0.0,0.0,0,1,-1,1033,1,7,55,18,12,0,0.10909090909090909,0.10909090909090909
3571,0,0,6,0,0.428571429,0.571428571,0.428571429,1,1,7296,0,1,5,58,49,10,1,0.13793103448275862,0.13793103448275862
11406,1,1,17,0,0.833333333,0.166666667,0.833333333,0,0,8616,1422,0,6,109,15,21,0,0.0,0.0
1503,1,3,9,0,1.0,0.0,1.0,0,0,12544,857,1,8,72,14,12,0,0.027777777777777776,0.027777777777777776
7301,0,0,7,0,0.555555556,0.444444444,0.555555556,0,1,5614,0,1,5,43,34,11,1,0.11627906976744186,0.11627906976744186
11233,0,0,29,0,1.0,0.0,1.0,0,0,4329,0,1,2,229,17,40,0,0.21397379912663755,0.21397379912663755
3439,1,0,12,0,0.928571429,0.071428571,0.928571429,0,0,3104,545173,0,3,79,23,16,1,0.05063291139240506,0.05063291139240506
1892,1,2,7,0,0.733333333,0.266666667,0.733333333,0,1,6566,63052,1,5,55,14,10,0,0.0,0.0
11019,1,0,2,0,0.772151899,0.227848101,0.772151899,0,1,-1,1603,0,5,24,15,7,1,0.0,0.0
10666,0,1,2,0,0.372881356,0.627118644,0.372881356,0,1,-1,0,0,0,18,10,6,0,0.1111111111111111,0.1111111111111111
5255,0,0,6,0,0.125,0.875,0.125,0,0,939,0,1,0,53,18,9,0,0.0,0.0
1955,1,1,5,0,0.637681159,0.362318841,0.637681159,1,0,7616,2190,0,5,48,21,8,0,0.0,0.0
5167,1,1,11,0,0.0,0.0,0.0,0,1,12168,5943,0,6,85,20,14,0,0.058823529411764705,0.058823529411764705
4814,1,0,17,0,0.0,1.0,0.0,1,0,7419,285,0,7,98,13,20,1,0.0,0.0
3575,0,0,9,3,0.951612903,0.048387097,0.951612903,1,1,244,0,1,0,96,14,12,0,0.19791666666666666,0.19791666666666666
6460,0,0,8,0,0.0,1.0,0.0,1,1,-1,0,1,0,64,19,13,0,0.171875,0.171875
1505,0,0,3,0,0.25,0.75,0.25,0,1,7067,2346363,1,1,34,25,7,1,0.0,0.0
670,0,1,1,0,0.71875,0.28125,0.71875,0,1,-1,0,1,0,33,24,5,1,0.0,0.0
6491,1,0,6,0,0.060702875,0.939297125,0.060702875,1,1,3358,2330327,0,5,60,23,9,0,0.1,0.1
7048,1,0,4,0,0.963190184,0.036809816,0.963190184,0,1,3924,736894,0,3,58,18,8,1,0.08620689655172414,0.08620689655172414
9384,1,1,2,0,0.953917051,0.046082949,0.953917051,0,0,8164,1273697,0,5,32,23,6,1,0.0,0.0
10777,0,1,4,0,0.145833333,0.854166667,0.145833333,1,0,592,764621,1,2,36,17,7,1,0.0,0.0
1085,1,0,2,0,0.975124378,0.024875622,0.975124378,0,1,-1,0,0,1,22,13,6,1,0.0,0.0
897,0,1,4,0,0.666666667,0.333333333,0.666666667,0,1,4967,0,1,1,167,12,8,0,0.1437125748502994,0.1437125748502994
8861,1,1,4,0,0.0,0.0,0.0,0,1,7284,854720,0,4,44,21,7,0,0.0,0.0
6239,1,1,4,0,0.602564103,0.397435897,0.602564103,1,0,7615,2188,0,5,59,31,7,0,0.0,0.0
2666,1,1,2,0,0.892857143,0.107142857,0.892857143,0,1,4455,780526,0,3,34,27,5,0,0.0,0.0
3193,1,0,6,0,0.871794872,0.128205128,0.871794872,1,0,12031,101986,0,4,50,13,9,0,0.0,0.0
2890,1,0,2,0,0.585365854,0.414634146,0.585365854,1,1,7296,0,0,3,34,25,6,1,0.0,0.0
6003,1,2,9,0,0.914285714,0.085714286,0.914285714,0,0,10678,23,1,8,64,18,12,1,0.140625,0.140625
8743,1,0,3,0,1.0,0.0,1.0,0,0,-2,1373136,0,3,30,15,6,0,0.0,0.0
7469,0,0,4,0,1.0,0.0,1.0,0,0,2499,8547,1,2,54,17,7,1,0.07407407407407407,0.07407407407407407
2621,1,0,4,0,0.94627383,0.05372617,0.94627383,0,1,7131,12,0,7,34,16,7,1,0.0,0.0
8289,1,0,6,0,0.759259259,0.240740741,0.759259259,1,1,7522,10631,0,5,67,26,9,0,0.0,0.0
6202,1,0,5,0,0.939099735,0.060900265,0.939099735,0,1,7132,12,0,7,41,16,8,1,0.0,0.0
7872,0,1,2,0,0.029411765,0.970588235,0.029411765,1,1,3374,0,1,1,24,17,5,0,0.0,0.0
8067,0,0,33,4,1.0,0.0,1.0,0,0,3333,0,1,2,194,19,37,0,0.0979381443298969,0.0979381443298969
7807,1,0,3,0,0.0,1.0,0.0,1,1,975,0,0,0,28,19,7,1,0.0,0.0
5813,0,0,19,1,0.642857143,0.357142857,0.642857143,0,1,-1,0,1,0,122,17,23,0,0.04918032786885246,0.04918032786885246
2,0,1,12,0,1.0,0.0,1.0,0,0,4004,5828815,1,0,126,50,19,1,0.15079365079365079,0.15079365079365079
5970,0,0,6,0,0.469879518,0.530120482,0.469879518,1,1,5613,0,1,5,45,28,9,0,0.0,0.0
2370,1,0,2,0,0.704225352,0.295774648,0.704225352,1,1,2347,86181,0,4,30,21,6,1,0.0,0.0
3804,0,1,9,1,1.0,0.0,1.0,0,0,1852,0,1,0,81,12,12,1,0.06172839506172839,0.06172839506172839
1769,0,0,6,0,0.363636364,0.636363636,0.363636364,1,1,2191,0,1,0,56,12,9,0,0.08928571428571429,0.08928571428571429
9723,0,0,2,0,0.722222222,0.277777778,0.722222222,1,0,734,3941699,0,2,28,20,5,1,0.0,0.0
7894,1,1,6,0,0.814814815,0.185185185,0.814814815,0,0,3461,205761,0,5,61,12,10,0,0.0,0.0
6079,1,0,5,0,0.8,0.2,0.8,0,0,6889,0,1,3,59,26,8,0,0.0,0.0
531,1,2,9,0,0.774774775,0.225225225,0.774774775,1,0,8276,6078,1,6,71,16,12,0,0.09859154929577464,0.09859154929577464
9863,1,0,5,0,0.829787234,0.170212766,0.829787234,1,1,8047,2604,0,6,48,20,8,1,0.125,0.125
9894,1,1,8,0,0.7,0.3,0.7,0,1,11049,549,0,6,65,14,11,0,0.07692307692307693,0.07692307692307693
6476,1,1,2,0,0.862745098,0.137254902,0.862745098,0,0,1527,775330,0,2,30,22,6,0,0.0,0.0
6977,0,0,7,0,0.366666667,0.633333333,0.366666667,1,1,-1,0,1,0,67,19,10,1,0.0,0.0
10200,0,0,32,0,0.736842105,0.263157895,0.736842105,0,0,8018,0,1,4,324,33,37,1,0.2716049382716049,0.2716049382716049
10589,0,0,3,0,0.0,0.0,0.0,0,0,3448,0,1,1,29,18,7,0,0.0,0.0
3120,0,0,14,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,131,54,20,0,0.16030534351145037,0.16030534351145037
10316,0,0,8,1,0.878787879,0.121212121,0.878787879,1,1,82,9795924,1,0,70,19,14,1,0.07142857142857142,0.07142857142857142
6259,1,1,16,0,0.442176871,0.557823129,0.442176871,1,0,5339,11068,0,6,110,15,19,0,0.1,0.1
731,0,1,4,0,0.972093023,0.027906977,0.972093023,0,1,8632,49662,1,4,39,17,7,1,0.0,0.0
3406,0,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5756,0,1,2,77,23,7,0,0.2597402597402597,0.2597402597402597
2339,0,1,12,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,121,31,18,1,0.06611570247933884,0.06611570247933884
5991,1,1,3,0,0.956989247,0.043010753,0.956989247,1,0,3987,834691,0,2,24,16,7,0,0.0,0.0
6328,1,0,12,0,0.712121212,0.287878788,0.712121212,1,0,4949,6019,0,7,82,11,16,1,0.13414634146341464,0.13414634146341464
7820,1,2,7,1,0.3,0.7,0.3,1,1,6245,25149,1,5,64,21,11,0,0.0,0.0
7671,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,34,27,5,0,0.029411764705882353,0.029411764705882353
2565,1,1,4,0,0.759259259,0.240740741,0.759259259,0,1,8906,1546,0,6,36,17,7,0,0.0,0.0
2581,0,1,4,2,1.0,0.0,1.0,0,0,470,0,1,0,48,28,8,0,0.0,0.0
9357,1,1,3,0,0.0,1.0,0.0,0,1,4517,1499409,0,3,25,16,7,1,0.0,0.0
8493,0,0,6,0,0.88372093,0.11627907,0.88372093,1,0,2739,11657,0,6,51,22,9,0,0.19607843137254902,0.19607843137254902
8677,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,126,50,18,0,0.1746031746031746,0.1746031746031746
7199,1,0,5,0,0.712871287,0.287128713,0.712871287,0,1,-1,1876,0,7,47,11,11,1,0.0,0.0
7831,0,0,3,1,0.0,0.0,0.0,0,0,774,0,1,0,36,13,7,0,0.1388888888888889,0.1388888888888889
10264,1,0,5,0,0.808163265,0.191836735,0.808163265,0,0,9336,199475,0,4,44,17,9,1,0.0,0.0
10830,1,1,5,0,0.7625,0.2375,0.7625,0,1,9530,39989,1,5,45,15,8,1,0.0,0.0
1255,1,4,8,0,0.640776699,0.359223301,0.640776699,0,1,7903,565105,1,4,72,23,11,0,0.08333333333333333,0.08333333333333333
2104,1,1,2,0,0.27027027,0.72972973,0.27027027,0,0,8430,567,0,7,23,15,6,0,0.0,0.0
10630,0,0,4,0,1.0,0.0,1.0,0,0,2965,0,1,0,73,18,8,0,0.2602739726027397,0.2602739726027397
9496,1,0,6,0,0.842975207,0.157024793,0.842975207,0,0,6215,3167,0,5,54,16,9,1,0.0,0.0
8151,1,0,2,0,0.951388889,0.048611111,0.951388889,0,0,4044,2572445,0,3,22,13,6,1,0.0,0.0
10463,1,0,2,0,0.665116279,0.334883721,0.665116279,0,0,7530,4970261,0,4,29,21,6,0,0.0,0.0
4994,1,1,2,0,0.580645161,0.419354839,0.580645161,1,0,-1,162665,0,4,27,18,7,1,0.0,0.0
10258,0,0,4,0,1.0,0.0,1.0,0,0,1338,22211,0,6,40,20,7,1,0.025,0.025
10658,1,0,6,0,0.845070423,0.154929577,0.845070423,1,1,7872,1453,0,5,51,26,9,1,0.0,0.0
5057,1,0,5,0,0.557692308,0.442307692,0.557692308,1,1,5635,2,0,10,43,15,8,1,0.046511627906976744,0.046511627906976744
7672,1,0,2,0,0.63030303,0.36969697,0.63030303,0,1,-1,2879434,0,2,23,15,6,1,0.0,0.0
4434,1,0,5,1,0.582191781,0.417808219,0.582191781,1,1,8347,1,0,10,44,16,9,1,0.0,0.0
3484,0,0,3,0,0.0,0.0,0.0,0,0,2837,0,1,2,34,25,7,1,0.0,0.0
10857,1,1,5,1,1.0,0.0,1.0,0,0,5959,37967,0,5,44,21,8,0,0.11363636363636363,0.11363636363636363
5318,0,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,123,46,18,1,0.11382113821138211,0.11382113821138211
3816,0,0,14,1,0.736842105,0.263157895,0.736842105,0,0,8019,0,1,4,141,36,19,1,0.04964539007092199,0.04964539007092199
6773,0,1,3,0,0.8,0.2,0.8,0,0,6753,2305,1,8,33,11,6,1,0.0,0.0
11375,0,0,8,3,0.208333333,0.791666667,0.208333333,1,1,457,0,1,0,56,11,11,1,0.0,0.0
10184,1,2,9,0,0.0,0.0,0.0,0,1,9219,114616,0,5,74,14,12,0,0.0,0.0
2546,1,0,15,0,0.535714286,0.464285714,0.535714286,1,1,8810,379136,0,4,130,8,18,1,0.0,0.0
7288,1,1,6,0,0.633136095,0.366863905,0.633136095,1,0,8149,12761,0,6,45,17,9,0,0.0,0.0
6479,0,0,8,0,0.0,0.0,0.0,0,0,7726,7010277,1,2,58,28,11,0,0.0,0.0
1621,1,0,8,0,0.96875,0.03125,0.96875,0,1,7133,12,1,7,57,16,11,1,0.0,0.0
10776,0,0,16,0,0.227272727,0.772727273,0.227272727,1,0,1617,11992,1,4,131,14,20,1,0.061068702290076333,0.061068702290076333
3904,0,2,25,0,0.9,0.1,0.9,0,0,736,0,1,0,153,25,29,1,0.45751633986928103,0.45751633986928103
8176,1,1,6,0,1.0,0.0,1.0,0,0,8570,483695,0,5,52,18,9,0,0.057692307692307696,0.057692307692307696
10183,0,1,19,0,0.0,1.0,0.0,1,0,8018,0,1,4,172,43,26,1,0.10465116279069768,0.10465116279069768
1096,1,1,2,0,0.395904437,0.604095563,0.395904437,1,1,5887,3012424,0,4,33,25,6,1,0.0,0.0
6811,1,0,7,0,0.875,0.125,0.875,0,1,7304,148,0,5,52,17,10,1,0.0,0.0
9376,1,1,3,0,0.903010033,0.096989967,0.903010033,1,1,6258,682,0,6,36,25,6,0,0.0,0.0
10524,1,0,1,0,1.0,0.0,1.0,0,1,2091,0,0,3,20,13,5,0,0.0,0.0
10845,0,0,11,3,0.741935484,0.258064516,0.741935484,0,0,2500,0,1,2,89,18,17,1,0.02247191011235955,0.02247191011235955
5499,1,0,2,0,0.915,0.085,0.915,1,1,6918,204706,0,4,25,16,6,1,0.0,0.0
10575,0,0,7,1,0.0,0.0,0.0,0,0,461,0,1,0,89,23,11,0,0.1797752808988764,0.1797752808988764
2463,0,4,2,0,0.0,1.0,0.0,1,1,-1,0,1,4,15,4,5,0,0.06666666666666667,0.06666666666666667
10110,0,0,5,0,1.0,0.0,1.0,0,0,7378,746847,1,2,39,17,10,0,0.02564102564102564,0.02564102564102564
3700,1,0,3,0,0.852941176,0.147058824,0.852941176,1,0,9237,4168,0,5,27,13,6,1,0.0,0.0
6684,1,1,2,0,0.555555556,0.444444444,0.555555556,1,1,-1,7339056,0,4,29,21,6,0,0.0,0.0
1788,1,0,7,0,0.683333333,0.316666667,0.683333333,1,1,5051,283,0,7,58,14,10,1,0.13793103448275862,0.13793103448275862
250,1,0,9,0,0.824561404,0.175438596,0.824561404,1,1,4549,146,0,7,83,20,12,1,0.10843373493975904,0.10843373493975904
6314,0,0,6,0,1.0,0.0,1.0,0,0,7715,0,1,2,43,19,11,0,0.046511627906976744,0.046511627906976744
8904,1,1,9,0,0.602272727,0.397727273,0.602272727,1,0,2394,4120,1,5,79,13,13,0,0.0,0.0
8104,1,1,3,0,0.97260274,0.02739726,0.97260274,0,1,4577,15595,0,5,29,16,8,0,0.0,0.0
8127,1,0,4,0,0.842105263,0.157894737,0.842105263,1,0,3515,10338,0,5,50,24,7,1,0.0,0.0
192,0,0,9,2,0.242424242,0.757575758,0.242424242,1,0,3381,6240092,1,2,64,15,13,0,0.0,0.0
820,0,0,14,2,0.397727273,0.602272727,0.397727273,1,1,347,0,1,0,155,19,18,1,0.1870967741935484,0.1870967741935484
11008,1,1,2,0,0.75,0.25,0.75,1,0,5160,0,0,8,25,18,5,0,0.0,0.0
7496,1,1,7,0,0.869565217,0.130434783,0.869565217,1,0,7926,428453,0,3,78,14,11,1,0.0,0.0
11381,1,0,5,0,0.932998325,0.067001675,0.932998325,0,1,7134,0,0,7,50,16,8,1,0.0,0.0
7497,0,0,6,0,0.19047619,0.80952381,0.19047619,1,1,5615,0,1,5,54,26,9,0,0.037037037037037035,0.037037037037037035
4400,0,0,4,0,1.0,0.0,1.0,0,0,-2,0,1,0,29,10,7,0,0.0,0.0
8699,1,0,1,0,0.958860759,0.041139241,0.958860759,0,1,7546,519553,0,4,20,13,5,0,0.0,0.0
5388,0,1,6,0,0.0,0.0,0.0,0,0,5972,0,1,0,53,21,9,0,0.018867924528301886,0.018867924528301886
4166,1,0,2,0,0.714285714,0.285714286,0.714285714,1,0,2379,115241,0,3,24,15,6,1,0.041666666666666664,0.041666666666666664
10894,1,0,13,0,0.0,0.0,0.0,0,1,-1,11808,1,6,98,11,20,1,0.10204081632653061,0.10204081632653061
4951,0,0,2,0,0.9375,0.0625,0.9375,0,0,-1,4744288,1,6,19,7,6,0,0.0,0.0
2687,0,0,8,1,0.0,1.0,0.0,1,0,8348,1,0,10,82,16,11,1,0.08536585365853659,0.08536585365853659
4390,0,2,9,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,93,22,13,0,0.3010752688172043,0.3010752688172043
7689,1,1,6,0,0.9375,0.0625,0.9375,1,0,4491,2900,0,5,55,18,9,0,0.0,0.0
7834,1,1,2,0,0.5,0.5,0.5,0,1,5859,52365,0,2,21,14,5,0,0.23809523809523808,0.23809523809523808
4927,1,0,1,0,0.955223881,0.044776119,0.955223881,0,1,6255,2494084,0,2,19,10,5,1,0.0,0.0
8510,0,1,5,2,1.0,0.0,1.0,0,0,8638,0,0,2,40,13,9,0,0.0,0.0
5552,1,2,6,0,0.938461538,0.061538462,0.938461538,1,0,7159,2320,1,3,43,14,9,0,0.13953488372093023,0.13953488372093023
2607,0,0,4,0,0.0,0.0,0.0,0,0,6535,4188162,1,3,41,20,8,0,0.0,0.0
8949,0,1,8,0,0.090909091,0.909090909,0.090909091,0,0,8019,0,1,4,113,23,12,1,0.07964601769911504,0.07964601769911504
238,1,0,38,0,0.878378378,0.121621622,0.878378378,1,0,4162,376041,1,5,137,15,43,1,0.26277372262773724,0.26277372262773724
4015,0,0,5,0,1.0,0.0,1.0,0,0,8927,0,1,6,45,23,10,0,0.06666666666666667,0.06666666666666667
10594,0,0,3,0,0.0,0.0,0.0,0,0,74,0,1,0,40,32,7,0,0.0,0.0
2977,1,0,2,0,0.940298507,0.059701493,0.940298507,1,1,-1,2687983,0,2,31,22,7,1,0.0,0.0
7492,0,0,3,0,0.0,0.0,0.0,0,0,2629,0,1,0,33,12,8,0,0.0,0.0
7231,0,1,11,0,1.0,0.0,1.0,0,0,98,0,1,0,81,12,14,1,0.0,0.0
8382,1,1,10,0,0.916666667,0.083333333,0.916666667,1,0,7413,2189,0,7,69,14,13,0,0.0,0.0
7977,1,0,2,0,0.773809524,0.226190476,0.773809524,1,0,2364,5220539,0,4,45,36,6,1,0.0,0.0
5473,0,0,3,0,1.0,0.0,1.0,0,0,189,0,1,2,38,29,7,1,0.10526315789473684,0.10526315789473684
945,1,1,2,0,0.372881356,0.627118644,0.372881356,1,0,-1,0,0,3,25,17,7,0,0.0,0.0
